Time (s),Forward Acceleration (cm/s^2),Roll (deg),Label
337.4649596480582,218,1.559241261472153,Other
337.4749550970874,89,1.6037910117999306,Other
337.4849505461165,-61,1.7077404292314113,Other
337.4949459951456,-195,1.8710895137665855,Other
337.5049414441748,-345,2.1086881821813885,Other
337.5149368932039,-483,2.4056865176998956,Other
337.524932342233,-576,2.74723460354618,Other
337.5349277912621,-557,3.118482522944306,Other
337.5449232402913,-461,3.430330775238738,Other
337.5549186893204,-360,3.6679294436535415,Other
337.5649141383495,-274,3.8164286114128005,Other
337.5749095873786,-182,3.875828278516504,Other
337.5849050364078,-91,3.8609783617405777,Other
337.5949004854369,-47,3.801578694636875,Other
337.604895934466,-57,3.6976292772053934,Other
337.6148913834951,-119,3.6085297765498487,Other
337.6248868325243,-187,3.5342801926702196,COM-Above-Heal-Right
337.6348822815534,-210,3.4748805255665163,Other
337.6448777305825,-184,3.430330775238738,Other
337.6548731796116,-152,3.356081191359109,Other
337.6648686286408,-146,3.2521317739276383,Other
337.6748640776699,-159,3.10363260616838,Other
337.68485952669903,-153,2.92543360485728,Other
337.6948549757282,-135,2.7026848532184027,Other
337.7048504247573,-106,2.4353863512517475,Other
337.7148458737864,-75,2.1532379325091666,Other
337.7248413228155,-47,1.8710895137665855,Other
337.7348367718447,-30,1.5889410950240046,Other
337.7448322208738,-25,1.3364925098332754,Other
337.7548276699029,-27,1.098893841418472,Other
337.764823118932,-34,0.9058449233314421,Other
337.7748185679612,-30,0.7127960052444132,Other
337.7848140169903,-17,0.5345970039333101,Other
337.7948094660194,-1,0.3712479193981319,Other
337.8048049150485,22,0.22274875163887958,Other
337.8148003640777,40,0.07424958387962638,Other
337.8247958131068,55,-0.04454975032777581,Other
337.8347912621359,67,-0.14849916775925237,Other
337.844786711165,71,-0.25244858519073027,Other
337.8547821601942,65,-0.31184825229443053,Other
337.8647776092233,54,-0.3712479193981319,COM-Above-Toe-Right
337.8747730582524,43,-0.4157976697259075,Other
337.8847685072815,34,-0.46034742005368395,Other
337.8947639563107,27,-0.5048971703814594,Other
337.9047594053398,17,-0.549446920709235,Other
337.9147548543689,5,-0.5642968374851608,Other
337.9247503033981,17,-0.5791467542610856,Other
337.9347457524272,54,-0.5642968374851608,Other
337.9447412014563,94,-0.5345970039333101,Other
337.9547366504854,96,-0.49004725360553464,Other
337.9647320995146,79,-0.46034742005368395,Other
337.9747275485437,71,-0.4454975032777581,Other
337.9847229975728,77,-0.46034742005368395,Other
337.9947184466019,112,-0.4751973368296088,Other
338.0047138956311,149,-0.5048971703814594,Other
338.0147093446602,170,-0.549446920709235,Other
338.0247047936893,179,-0.6088465878129363,Other
338.0347002427184,180,-0.6682462549166377,Other
338.0446956917476,196,-0.7276459220203391,Other
338.0546911407767,205,-0.7573457555721896,Other
338.0646865898058,176,-0.8167454226758911,Other
338.0746820388349,97,-0.9058449233314421,Other
338.0846774878641,-1,-1.0543440910906943,Other
338.0946729368932,-118,-1.2770928427295718,Other
338.1046683859223,-254,-1.559241261472153,Other
338.1146638349515,-381,-1.8859394305425115,Other
338.1246592839806,-475,-2.2571873499406476,Other
338.1346547330097,-518,-2.643285186114699,Other
338.1446501820388,-489,-2.9699833551850574,Other
338.154645631068,-414,-3.2372818571517126,Other
338.1646410800971,-325,-3.4154808584628125,Other
338.1746365291262,-214,-3.5045803591183677,Other
338.1846319781553,-117,-3.4897304423424416,Other
338.1946274271845,-56,-3.4154808584628125,Other
338.2046228762136,-28,-3.28183160747949,Toe-Off-Right
338.2146183252427,-28,-3.133332439720232,Other
338.2246137742718,-40,-2.9551334384091317,Other
338.234609223301,-72,-2.7917843538739575,Other
338.2446046723301,-110,-2.643285186114699,Other
338.2546001213592,-121,-2.5096359351313766,Other
338.2645955703883,-134,-2.3759866841480437,Other
338.27459101941747,-138,-2.242337433164722,Other
338.2845864684466,-113,-2.1086881821813885,Other
338.2945819174757,-93,-1.9453390976462148,Other
338.3045773665048,-86,-1.7671400963351045,Other
338.314572815534,-82,-1.5740911782480786,Other
338.3245682645631,-78,-1.3513424266092013,Other
338.3345637135922,-62,-1.1434435917462495,Other
338.3445591626214,-44,-0.9355447568832927,Other
338.3545546116505,-32,-0.7276459220203391,Other
338.3645500606796,-34,-0.549446920709235,Other
338.3745455097087,-22,-0.3712479193981319,Other
338.3845409587379,9,-0.1930489180870289,Other
338.394536407767,50,0.0,Other
338.4045318567961,74,0.20789883486295374,Other
338.4145273058252,85,0.43064758650183327,Other
338.4245227548544,79,0.6533963381407129,Other
338.4345182038835,71,0.8464452562277408,Other
338.4445136529126,80,1.0097943407629189,Other
338.4545091019417,86,1.1434435917462495,Other
338.4645045509709,85,1.262242925953646,Other
338.4745,76,1.3513424266092013,Other
338.4844954490291,66,1.4255920104888307,Other
338.4944908980582,66,1.4849916775925236,Other
338.5044863470874,79,1.544391344696227,Other
338.5144817961165,99,1.5740911782480786,Other
338.5244772451456,114,1.544391344696227,Other
338.5344726941748,111,1.4849916775925236,Other
338.5444681432039,71,1.381042260161053,Other
338.554463592233,42,1.262242925953646,Other
338.5644590412621,22,1.1285936749703238,Other
338.5744544902913,-4,0.9949444239869941,Other
338.5844499393204,-43,0.9058449233314421,Heal-Down-Right
338.5944453883495,-35,0.8761450897795914,Other
338.6044408373786,24,0.9355447568832927,Other
338.6144362864078,92,1.0246442575388448,Other
338.62443173543693,144,1.1434435917462495,Other
338.634427184466,209,1.2770928427295718,Other
338.6444226334951,281,1.3958921769369788,Other
338.6544180825243,317,1.4998415943684493,Other
338.6644135315534,300,1.5889410950240046,Other
338.6744089805825,241,1.663190678903634,Other
338.6844044296116,146,1.737440262783263,Other
338.6943998786408,-14,1.8413896802147338,Other
338.7043953276699,-190,2.004738764749918,Other
338.714390776699,-297,2.242337433164722,Other
338.7243862257282,-377,2.539335768683228,Other
338.7343816747573,-378,2.8957337713054283,Other
338.7443771237864,-366,3.2669816907035645,Other
338.7543725728155,-366,3.563980026222071,Other
338.7643680218447,-345,3.742179027533171,Other
338.7743634708738,-293,3.8164286114128005,Other
338.7843589199029,-203,3.846128444964652,Other
338.794354368932,-119,3.801578694636875,Other
338.8043498179612,-87,3.7570289443090967,Other
338.8143452669903,-111,3.7273291107572453,Other
338.8243407160194,-151,3.742179027533171,Other
338.8343361650485,-195,3.801578694636875,Other
338.8443316140777,-215,3.875828278516504,Other
338.8543270631068,-209,3.920378028844271,Other
338.8643225121359,-190,3.9352279456201966,Other
338.874317961165,-176,3.920378028844271,Other
338.8843134101942,-187,3.8609783617405777,Other
338.8943088592233,-198,3.7867287778609486,Other
338.9043043082524,-191,3.6679294436535415,Other
338.9142997572815,-162,3.5491301094461454,Other
338.9242952063107,-119,3.4154808584628125,Other
338.9342906553398,-75,3.2669816907035645,Other
338.94428610436887,-43,3.088782689392454,Other
338.9542815533981,-29,2.92543360485728,Other
338.9642770024272,-22,2.762084520322106,Other
338.9742724514563,-17,2.5987354357869217,Other
338.9842679004854,-14,2.465086184803599,Other
338.9942633495146,-24,2.3314369338202665,COM-Above-Heal-Right
339.0042587985437,-22,2.2274875163887957,Other
339.0142542475728,-20,2.0938382654054633,Other
339.0242496966019,-4,2.004738764749918,Other
339.0342451456311,-1,1.9156392640943631,Other
339.0442405946602,1,1.826539763438808,Other
339.0542360436893,1,1.7225903460073373,Other
339.0642314927184,1,1.6334908453517822,Other
339.0742269417476,5,1.559241261472153,Other
339.0842223907767,4,1.4701417608166083,Other
339.0942178398058,18,1.381042260161053,COM-Above-Toe-Right
339.1042132888349,38,1.3216425930573494,Other
339.1142087378641,74,1.262242925953646,Other
339.1242041868932,72,1.2028432588499531,Other
339.1341996359223,65,1.1582935085221755,Other
339.1441950849515,58,1.1582935085221755,Other
339.1541905339806,83,1.1582935085221755,Other
339.1641859830097,80,1.1582935085221755,Other
339.1741814320388,91,1.1582935085221755,Other
339.184176881068,93,1.1582935085221755,Other
339.1941723300971,81,1.1434435917462495,Other
339.2041677791262,73,1.1137437581943979,Other
339.2141632281553,73,1.0691940078666202,Other
339.2241586771845,76,1.0246442575388448,Other
339.2341541262136,91,0.9652445904351434,Other
339.2441495752427,99,0.8761450897795914,Other
339.2541450242718,102,0.8018955058999653,Other
339.264140473301,120,0.6979460884684884,Other
339.2741359223301,140,0.5939966710370116,Other
339.2841313713592,159,0.4751973368296088,Other
339.2941268203883,153,0.3563980026222071,Other
339.3041222694175,99,0.20789883486295374,Other
339.3141177184466,32,0.059399667103701155,Other
339.32411316747573,-16,-0.08909950065555172,Other
339.3341086165048,-98,-0.2821484187425799,Other
339.344104065534,-238,-0.5197470871573853,Other
339.3540995145631,-329,-0.8612951730036665,Other
339.3640949635922,-375,-1.3067926762814237,Other
339.3740904126214,-465,-1.7968399298869562,Other
339.3840858616505,-527,-2.2571873499406476,Other
339.3940813106796,-497,-2.5987354357869217,Other
339.4040767597087,-400,-2.8214841874257988,Other
339.4140722087379,-288,-2.92543360485728,Other
339.424067657767,-195,-2.9699833551850574,Other
339.4340631067961,-149,-2.9551334384091317,Other
339.4440585558252,-134,-2.8957337713054283,Other
339.4540540048544,-120,-2.836334104201725,Other
339.4640494538835,-117,-2.7917843538739575,Other
339.4740449029126,-132,-2.7917843538739575,Other
339.4840403519417,-158,-2.8214841874257988,Other
339.4940358009709,-178,-2.880883854529502,Other
342.5026659587379,253,1.1434435917462495,Other
342.512661407767,162,1.2473930091777201,Other
342.5226568567961,-11,1.381042260161053,Other
342.5326523058252,-204,1.5740911782480786,Other
342.5426477548544,-342,1.8710895137665855,Other
342.5526432038835,-389,2.242337433164722,Other
342.5626386529126,-389,2.643285186114699,Other
342.5726341019417,-403,2.984833271960983,Other
342.5826295509709,-416,3.2372818571517126,Other
342.592625,-373,3.4154808584628125,Other
342.6026204490291,-290,3.5045803591183677,Other
342.6126158980582,-208,3.5342801926702196,Other
342.6226113470874,-156,3.5342801926702196,Other
342.6326067961165,-133,3.5194302758942935,Toe-Off-Left
342.6426022451456,-127,3.5045803591183677,Other
342.6525976941748,-116,3.5194302758942935,Other
342.6625931432039,-112,3.5491301094461454,Other
342.672588592233,-126,3.6233796933257643,Other
342.6825840412621,-153,3.7124791939813195,Other
342.6925794902913,-184,3.771878861085023,Other
342.7025749393204,-209,3.7867287778609486,Other
342.7125703883495,-220,3.771878861085023,Other
342.7225658373786,-204,3.7273291107572453,Other
342.7325612864078,-179,3.63822961010169,Other
342.7425567354369,-163,3.5194302758942935,Other
342.752552184466,-153,3.356081191359109,Other
342.7625476334951,-143,3.1481823564961573,Other
342.7725430825243,-119,2.910583688081354,Other
342.7825385315534,-82,2.6729850196665508,Other
342.7925339805825,-35,2.420536434475822,Other
342.8025294296116,7,2.197787682836944,Other
342.81252487864083,38,1.9898888479739925,Other
342.8225203276699,52,1.7968399298869562,Other
342.832515776699,43,1.6483407621277082,Other
342.8425112257282,35,1.5146915111443753,Other
342.8525066747573,27,1.381042260161053,Other
342.8625021237864,23,1.262242925953646,Other
342.8724975728155,22,1.1582935085221755,Other
342.8824930218447,32,1.0394941743147685,Other
342.8924884708738,52,0.9206948401073679,Other
342.9024839199029,71,0.8018955058999653,Other
342.912479368932,96,0.6830961716925625,Other
342.9224748179612,111,0.549446920709235,Other
342.9324702669903,112,0.4157976697259075,Other
342.9424657160194,93,0.2821484187425799,Other
342.9524611650485,72,0.14849916775925237,Other
342.9624566140777,66,0.04454975032777581,Other
342.9724520631068,53,-0.014849916775925237,Other
342.9824475121359,50,-0.059399667103701155,Other
342.992442961165,55,-0.08909950065555172,Other
343.0024384101942,61,-0.10394941743147687,Other
343.0124338592233,54,-0.10394941743147687,Other
343.0224293082524,36,-0.08909950065555172,Other
343.0324247572815,22,-0.07424958387962638,Other
343.0424202063107,33,-0.07424958387962638,Other
343.0524156553398,63,-0.08909950065555172,Heal-Down-Left
343.0624111043689,100,-0.10394941743147687,Other
343.0724065533981,128,-0.13364925098332753,Other
343.0824020024272,135,-0.17819900131110306,Other
343.0923974514563,139,-0.2375986684148044,Other
343.10239290048537,152,-0.26729850196665506,Other
343.1123883495146,163,-0.2821484187425799,Other
343.1223837985437,148,-0.2969983355185058,Other
343.13237924757277,106,-0.3266981690703564,Other
343.1423746966019,40,-0.40094775294998264,Other
343.1523701456311,-45,-0.5345970039333101,Other
343.1623655946602,-150,-0.7721956723481145,Other
343.1723610436893,-252,-1.0691940078666202,Other
343.1823564927184,-337,-1.381042260161053,Other
343.1923519417476,-404,-1.663190678903634,Other
343.2023473907767,-426,-1.9007893473184374,Other
343.2123428398058,-382,-2.0344385983017594,Other
343.2223382888349,-310,-2.0938382654054633,Other
343.2323337378641,-228,-2.078988348629537,Other
343.2423291868932,-155,-1.9898888479739925,Other
343.2523246359223,-97,-1.8562395969906598,Other
343.2623200849514,-62,-1.6780405956795599,Other
343.2723155339806,-61,-1.4998415943684493,Other
343.2823109830097,-96,-1.2919427595054978,Other
343.2923064320388,-152,-1.0691940078666202,Other
343.302301881068,-202,-0.8464452562277408,Other
343.3122973300971,-215,-0.6236965045888622,Other
343.3222927791262,-186,-0.4157976697259075,Other
343.3322882281553,-149,-0.2375986684148044,Other
343.3422836771845,-110,-0.07424958387962638,Other
343.3522791262136,-71,0.08909950065555172,Other
343.3622745752427,-53,0.26729850196665506,COM-Above-Heal-Left
343.3722700242718,-71,0.46034742005368395,Other
343.382265473301,-91,0.6979460884684884,Other
343.3922609223301,-78,0.9503946736592176,Other
343.4022563713592,-52,1.2473930091777201,Other
343.4122518203883,-37,1.544391344696227,Other
343.4222472694175,-27,1.826539763438808,Other
343.4322427184466,-25,2.0938382654054633,Other
343.4422381674757,-15,2.3462868505961922,Other
343.4522336165049,2,2.5987354357869217,Other
343.462229065534,12,2.8214841874257988,Other
343.4722245145631,18,3.029383022288761,Other
343.48221996359223,27,3.2372818571517126,Other
343.4922154126214,39,3.4451806920146644,Other
343.5022108616505,38,3.6085297765498487,Other
343.5122063106796,26,3.742179027533171,Other
343.5222017597087,14,3.8609783617405777,Other
343.5321972087379,24,3.950077862396123,Other
343.542192657767,32,3.9946276127239,COM-Above-Toe-Left
343.5521881067961,15,4.024327446275752,Other
343.5621835558252,8,4.009477529499827,Other
343.5721790048544,10,3.9797776959479747,Other
343.5821744538835,17,3.905528112068345,Other
343.5921699029126,10,3.7867287778609486,Other
343.6021653519417,2,3.63822961010169,Other
343.6121608009709,0,3.4897304423424416,Other
343.62215625,12,3.326381357807268,Other
343.6321516990291,23,3.163032273272083,Other
343.6421471480582,32,3.029383022288761,Other
343.6521425970874,51,2.9699833551850574,Other
343.6621380461165,66,2.940283521633206,Other
343.6721334951456,83,2.9551334384091317,Other
343.6821289441748,110,2.9551334384091317,Other
343.6921243932039,149,2.92543360485728,Other
343.702119842233,212,2.836334104201725,Other
343.7121152912621,279,2.687834936442477,Other
343.7221107402913,313,2.494786018355451,Other
343.7321061893204,295,2.2868871834924884,Other
343.7421016383495,208,2.078988348629537,Other
343.7520970873786,57,1.9156392640943631,Other
343.7620925364078,-133,1.8413896802147338,Other
343.7720879854369,-438,1.9304891808702889,Other
343.782083434466,-714,2.1680878492850924,Other
343.7920788834951,-818,2.524485851907303,Other
343.8020743325243,-702,2.910583688081354,Other
343.8120697815534,-504,3.2372818571517126,Other
343.8220652305825,-336,3.5194302758942935,Other
343.8320606796116,-186,3.6827793604294676,Other
343.8420561286408,-72,3.7273291107572453,Toe-Off-Left
343.8520515776699,13,3.6827793604294676,Other
343.862047026699,41,3.5491301094461454,Other
343.8720424757281,-10,3.385781024910961,Other
343.8820379247573,-117,3.2372818571517126,Other
343.8920333737864,-197,3.163032273272083,Other
343.9020288228155,-207,3.163032273272083,Other
343.9120242718447,-162,3.1481823564961573,Other
343.9220197208738,-147,3.10363260616838,Other
343.9320151699029,-160,2.9996831887369093,Other
343.942010618932,-146,2.8214841874257988,Other
343.9520060679612,-116,2.5690356022350698,Other
343.9620015169903,-91,2.272037266716573,Other
343.9719969660194,-64,1.9601890144221406,Other
343.9819924150485,-40,1.6780405956795599,Other
343.9919878640777,-18,1.4255920104888307,Other
344.0019833131068,-14,1.2325430924017944,Other
344.0119787621359,-19,1.0691940078666202,Other
344.021974211165,-30,0.9355447568832927,Other
344.0319696601942,-35,0.831595339451816,Other
344.0419651092233,-20,0.7276459220203391,Other
344.0519605582524,3,0.6236965045888622,Other
344.0619560072815,22,0.5345970039333101,Other
344.07195145631067,36,0.4454975032777581,Other
344.0819469053398,41,0.3712479193981319,Other
344.0919423543689,37,0.31184825229443053,Other
344.1019378033981,41,0.26729850196665506,Other
344.1119332524272,59,0.22274875163887958,Other
344.1219287014563,76,0.17819900131110306,Other
344.1319241504854,73,0.11879933420740273,Other
344.1419195995146,49,0.04454975032777581,Other
344.1519150485437,14,-0.029699833551850578,Other
344.1619104975728,-5,-0.11879933420740273,Other
344.1719059466019,9,-0.22274875163887958,Other
344.1819013956311,43,-0.2969983355185058,Other
344.1918968446602,75,-0.3563980026222071,Other
344.2018922936893,95,-0.40094775294998264,Other
344.2118877427184,107,-0.43064758650183327,Other
344.2218831917476,125,-0.46034742005368395,Other
344.2318786407767,147,-0.4751973368296088,Other
344.2418740898058,170,-0.5197470871573853,Other
344.2518695388349,193,-0.549446920709235,Heal-Down-Left
344.2618649878641,209,-0.5791467542610856,Other
344.2718604368932,209,-0.6236965045888622,Other
344.2818558859223,200,-0.6533963381407129,Other
344.2918513349515,168,-0.6830961716925625,Other
344.3018467839806,175,-0.6830961716925625,Other
344.3118422330097,178,-0.6830961716925625,Other
344.3218376820388,166,-0.6682462549166377,Other
344.331833131068,126,-0.7276459220203391,Other
344.3418285800971,31,-0.8612951730036665,Other
344.3518240291262,-68,-1.098893841418472,Other
344.3618194781553,-228,-1.4849916775925236,Other
344.3718149271845,-390,-1.9453390976462148,Other
344.3818103762136,-519,-2.4353863512517475,Other
344.3918058252427,-514,-2.910583688081354,Other
344.4018012742718,-528,-3.2521317739276383,Other
344.411796723301,-405,-3.4451806920146644,Other
344.42179217233013,-293,-3.5342801926702196,Other
344.4317876213592,-295,-3.63822961010169,Other
344.4417830703883,-100,-3.5342801926702196,Other
344.4517785194175,-74,-3.385781024910961,Other
344.4617739684466,-76,-3.192732106823935,Other
344.4717694174757,-67,-2.9996831887369093,Other
344.4817648665048,-86,-2.8066342706498832,Other
344.491760315534,-148,-2.687834936442477,Other
344.5017557645631,-145,-2.5096359351313766,Other
344.5117512135922,-176,-2.3759866841480437,Other
344.5217466626214,-194,-2.2868871834924884,Other
344.5317421116505,-140,-2.21263759961287,Other
344.5417375606796,-142,-2.0938382654054633,COM-Above-Heal-Left
344.5517330097087,-114,-1.9453390976462148,Other
344.5617284587379,-99,-1.7225903460073373,Other
344.571723907767,-86,-1.4404419272647564,Other
344.5817193567961,-61,-1.1434435917462495,Other
344.5917148058252,-18,-0.8464452562277408,Other
344.6017102548544,14,-0.5791467542610856,Other
344.6117057038835,24,-0.31184825229443053,Other
344.6217011529126,23,-0.07424958387962638,Other
344.6316966019417,26,0.13364925098332753,Other
344.6416920509709,32,0.3563980026222071,Other
344.6516875,38,0.5939966710370116,Other
344.6616829490291,39,0.8464452562277408,Other
344.6716783980582,39,1.098893841418472,Other
344.6816738470874,48,1.3364925098332754,Other
344.6916692961165,59,1.544391344696227,Other
344.7016647451456,63,1.737440262783263,Other
344.7116601941747,55,1.9007893473184374,Other
344.7216556432039,56,2.0344385983017594,Other
344.731651092233,69,2.1383880157332404,Other
344.74164654126207,78,2.21263759961287,Other
344.7516419902913,63,2.242337433164722,Other
344.7616374393204,29,2.242337433164722,Other
344.7716328883495,-7,2.21263759961287,COM-Above-Toe-Left
344.7816283373786,-41,2.1829377660610185,Other
344.7916237864078,-56,2.1235380989573147,Other
344.8016192354369,-64,2.0492885150776856,Other
344.811614684466,-19,2.004738764749918,Other
344.8216101334951,32,1.9750389311980665,Other
344.8316055825243,62,1.9898888479739925,Other
344.8416010315534,89,2.0492885150776856,Other
344.8515964805825,121,2.1680878492850924,Other
344.8615919296116,147,2.3314369338202665,Other
344.8715873786408,169,2.5096359351313766,Other
344.8815828276699,190,2.643285186114699,Other
344.891578276699,216,2.732384686770254,Other
344.9015737257282,244,2.776934437098032,Other
344.9115691747573,210,2.7917843538739575,Other
344.9215646237864,125,2.8214841874257988,Other
344.9315600728155,-10,2.910583688081354,Other
344.9415555218447,-160,3.133332439720232,Other
344.9515509708738,-260,3.4897304423424416,Other
344.9615464199029,-298,3.905528112068345,Other
344.971541868932,-319,4.306475865018333,Other
344.9815373179612,-322,4.633174034088692,Other
344.9915327669903,-291,4.855922785727569,Other
345.0015282160194,-233,4.989572036710891,Other
345.0115236650485,-186,5.048971703814595,Other
345.0215191140777,-148,5.093521454142372,Other
345.0315145631068,-110,5.108371370918299,Other
345.0415100121359,-94,5.13807120447015,Other
345.051505461165,-106,5.167771038022002,Toe-Off-Left
345.0615009101942,-141,5.212320788349769,Other
345.0714963592233,-189,5.2717204554534725,Other
345.0814918082524,-210,5.31627020578125,Other
345.0914872572816,-223,5.31627020578125,Other
345.1014827063107,-202,5.286570372229398,Other
345.1114781553398,-147,5.197470871573853,Other
345.12147360436893,-99,5.063821620590521,Other
345.1314690533981,-83,4.88562261927942,Other
345.1414645024272,-82,4.6480239508646175,Other
345.1514599514563,-80,4.380725448897962,Other
345.1614554004854,-58,4.083727113379456,Other
345.1714508495146,-9,3.771878861085023,Other
345.1814462985437,31,3.4451806920146644,Other
345.1914417475728,54,3.163032273272083,Other
345.2014371966019,71,2.910583688081354,Other
345.2114326456311,68,2.6729850196665508,Other
345.2214280946602,53,2.465086184803599,Other
345.2314235436893,39,2.272037266716573,Other
345.2414189927184,38,2.1086881821813885,Other
345.2514144417476,41,1.9750389311980665,Other
345.2614098907767,41,1.8562395969906598,Other
345.2714053398058,48,1.7522901795591785,Other
345.2814007888349,62,1.6483407621277082,Other
345.2913962378641,67,1.559241261472153,Other
345.3013916868932,69,1.4701417608166083,Other
345.3113871359223,81,1.381042260161053,Other
345.3213825849515,91,1.3067926762814237,Other
345.3313780339806,82,1.2325430924017944,Other
345.3413734830097,66,1.1731434252981014,Other
345.3513689320388,49,1.1285936749703238,Other
345.36136438106803,31,1.1285936749703238,Other
345.3713598300971,25,1.1731434252981014,Other
345.3813552791262,24,1.2473930091777201,Other
345.3913507281553,24,1.3513424266092013,Other
345.4013461771845,47,1.4701417608166083,Other
345.4113416262136,100,1.5740911782480786,Other
345.4213370752427,162,1.6483407621277082,Other
345.4313325242718,190,1.663190678903634,Heal-Down-Left
345.441327973301,206,1.5889410950240046,Other
345.4513234223301,185,1.4255920104888307,Other
345.4613188713592,128,1.2176931756258687,Other
345.4713143203883,74,1.0097943407629189,Other
345.4813097694175,51,0.8167454226758911,Other
345.4913052184466,67,0.6830961716925625,Other
345.5013006674757,93,0.5345970039333101,Other
345.5112961165048,87,0.3712479193981319,Other
345.521291565534,13,0.14849916775925237,Other
345.5312870145631,-86,-0.17819900131110306,Other
345.5412824635922,-197,-0.6533963381407129,Other
345.5512779126214,-342,-1.262242925953646,Other
345.5612733616505,-492,-1.9304891808702889,Other
345.5712688106796,-570,-2.628435269338773,Other
345.5812642597087,-602,-3.2372818571517126,Other
345.5912597087379,-534,-3.7124791939813195,Other
345.601255157767,-368,-3.9946276127239,Other
345.6112506067961,-181,-4.113426946931307,Other
345.6212460558252,-56,-4.113426946931307,Other
345.6312415048544,1,-4.024327446275752,Other
345.6412369538835,1,-3.8609783617405777,Other
345.6512324029126,-16,-3.7124791939813195,Other
345.6612278519417,-59,-3.5491301094461454,Other
345.6712233009709,-106,-3.4154808584628125,Other
345.68121874999997,-133,-3.3115314410313417,Other
345.6912141990291,-160,-3.207582023599861,Other
345.7012096480582,-200,-3.073932772616528,Other
345.7112050970874,-210,-2.92543360485728,Other
345.7212005461165,-167,-2.762084520322106,Other
345.7311959951456,-124,-2.5690356022350698,Other
345.7411914441748,-92,-2.3462868505961922,COM-Above-Heal-Left
345.7511868932039,-60,-2.0938382654054633,Other
345.761182342233,-28,-1.826539763438808,Other
345.7711777912621,-1,-1.559241261472153,Other
345.7811732402913,18,-1.3067926762814237,Other
345.7911686893204,34,-1.0394941743147685,Other
345.8011641383495,49,-0.8167454226758911,Other
345.8111595873786,60,-0.5939966710370116,Other
345.8211550364078,59,-0.40094775294998264,Other
345.8311504854369,55,-0.20789883486295374,Other
345.841145934466,55,0.0,Other
345.8511413834951,54,0.17819900131110306,Other
345.8611368325243,51,0.3712479193981319,Other
345.8711322815534,47,0.5345970039333101,Other
345.8811277305825,53,0.6682462549166377,Other
345.8911231796116,60,0.7870455891240393,Other
345.9011186286408,70,0.8464452562277408,Other
345.9111140776699,76,0.9058449233314421,Other
345.921109526699,79,0.9206948401073679,Other
345.9311049757282,85,0.9058449233314421,Other
345.9411004247573,82,0.8612951730036665,COM-Above-Toe-Left
345.9510958737864,71,0.7424958387962638,Other
345.9610913228155,60,0.5791467542610856,Other
345.9710867718447,51,0.3712479193981319,Other
345.9810822208738,26,0.17819900131110306,Other
345.9910776699029,-2,0.0,Other
346.001073118932,-36,-0.11879933420740273,Other
346.0110685679612,-51,-0.14849916775925237,Other
346.0210640169903,-19,-0.07424958387962638,Other
346.0310594660194,50,0.04454975032777581,Other
346.0410549150485,125,0.22274875163887958,Other
346.0510503640777,170,0.40094775294998264,Other
346.06104581310683,199,0.5791467542610856,Other
346.0710412621359,230,0.7127960052444132,Other
346.081036711165,243,0.831595339451816,Other
346.0910321601942,214,0.9355447568832927,Other
346.1010276092233,153,1.0691940078666202,Other
346.1110230582524,68,1.2473930091777201,Other
346.1210185072815,-22,1.4701417608166083,Other
346.1310139563107,-115,1.737440262783263,Other
346.1410094053398,-210,2.0344385983017594,Other
346.1510048543689,-288,2.3759866841480437,Other
346.1610003033981,-343,2.717534769994328,Other
346.1709957524272,-372,3.0442329390646865,Other
346.1809912014563,-386,3.326381357807268,Other
346.1909866504854,-368,3.578829942997997,Other
346.2009820995146,-322,3.7867287778609486,Other
346.2109775485437,-270,3.9649277791720485,Other
346.2209729975728,-210,4.113426946931307,Other
346.2309684466019,-143,4.217376364362777,Other
346.2409638956311,-94,4.306475865018333,Other
346.2509593446602,-100,4.35102561534611,Other
346.2609547936893,-147,4.380725448897962,Other
346.2709502427184,-158,4.395575365673878,Other
346.2809456917476,-134,4.395575365673878,Other
346.2909411407767,-113,4.35102561534611,Other
346.3009365898058,-104,4.261926114690556,Other
346.3109320388349,-123,4.157976697259085,Other
346.3209274878641,-140,4.009477529499827,Other
346.3309229368932,-140,3.846128444964652,Other
346.3409183859223,-134,3.63822961010169,Other
346.3509138349515,-117,3.385781024910961,Other
346.3609092839806,-83,3.118482522944306,Other
346.3709047330097,-50,2.8511840209776507,Other
346.3809001820388,-18,2.5838855190109955,Other
346.390895631068,-4,2.3462868505961922,Other
346.4008910800971,9,2.1383880157332404,Other
346.4108865291262,18,1.9750389311980665,Other
346.4208819781553,21,1.8116898466628821,Other
346.4308774271845,23,1.6780405956795599,Other
346.4408728762136,25,1.5740911782480786,Other
346.4508683252427,30,1.4849916775925236,Other
346.4608637742718,41,1.4107420937129047,Other
346.470859223301,48,1.366192343385127,Other
346.4808546723301,60,1.3216425930573494,Other
346.4908501213592,74,1.2919427595054978,Other
349.009703276699,256,-1.6186409285758563,Other
349.0196987257281,232,-1.6780405956795599,Other
349.0296941747573,142,-1.7077404292314113,Other
349.0396896237864,-1,-1.7522901795591785,Other
349.0496850728155,-168,-1.8116898466628821,Other
349.0596805218447,-336,-1.9750389311980665,Other
349.0696759708738,-497,-2.272037266716573,Other
349.0796714199029,-596,-2.74723460354618,Other
349.089666868932,-698,-3.3709311081350353,Other
349.0996623179612,-733,-3.9946276127239,Other
349.1096577669903,-640,-4.484674866329432,Other
