Time (s),Forward Acceleration (cm/s^2),Roll (deg)
37.3658986650485,-353,3.68125694314026
37.3758941140777,-248,3.63828507220866
37.3858895631068,-171,3.59531320127706
37.3958850121359,-91,3.60963715825426
37.405880461165,-27,3.69558090011746
37.4158759101942,-20,3.73855277104906
37.4258713592233,-77,3.76720068500345
37.4358668082524,-165,3.70990485709466
37.4458622572815,-216,3.56666528732266
37.4558577063107,-209,3.39477780359627
37.4658531553398,-173,3.19424240591548
37.4758486043689,-127,2.99370700823468
37.4858440533981,-82,2.77884765357669
37.4958395024272,-46,2.5496643419415
37.5058349514563,-31,2.30615707332911
37.5158304004854,-47,2.06264980471672
37.5258258495146,-101,1.80481857912713
37.5358212985437,-140,1.57563526749194
37.5458167475728,-138,1.36077591283395
37.5558121966019,-93,1.16024051515316
37.5658076456311,-27,0.974029074449562
37.5758030946602,28,0.802141590723169
37.5857985436893,58,0.658902020951174
37.5957939927184,91,0.544310365133579
37.6057894417476,124,0.458366623270382
37.6157848907767,132,0.401070795361584
37.6257803398058,122,0.358098924429986
37.635775788835,106,0.343774967452787
37.6457712378641,91,0.343774967452787
37.6557666868932,71,0.329451010475587
37.6657621359223,49,0.315127053498388
37.6757575849515,31,0.286479139543989
37.6857530339806,40,0.272155182566789
37.6957484830097,65,0.286479139543989
37.7057439320388,95,0.315127053498388
37.715739381068,119,0.386746838384385
37.7257348300971,139,0.458366623270382
37.7357302791262,164,0.501338494201981
37.7457257281553,181,0.472690580247582
37.7557211771845,166,0.386746838384385
37.7657166262136,125,0.229183311635191
37.7757120752427,90,0.0572958279087978
37.7857075242718,75,-0.0859437418631967
37.795702973301,88,-0.243507268612391
37.8056984223301,141,-0.358098924429986
37.8156938713592,183,-0.429718709315983
37.8256893203883,194,-0.472690580247582
37.8356847694175,152,-0.501338494201981
37.8456802184466,30,-0.558634322110778
37.8556756674757,-135,-0.701873891882773
37.8656711165049,-293,-0.902409289563565
37.875666565534,-411,-1.18888842910755
37.8856620145631,-483,-1.57563526749194
37.8956574635922,-534,-2.07697376169392
37.9056529126214,-584,-2.5926362128731
37.9156483616505,-577,-3.00803096521188
37.9256438106796,-474,-3.26586219080147
37.9356392597087,-321,-3.36612988964187
37.9456347087379,-171,-3.35180593266467
37.955630157767,-73,-3.26586219080147
37.9656256067961,-66,-3.19424240591548
37.9756210558252,-13,-3.07965075009788
37.9856165048544,-24,-2.97938305125748
37.9956119538835,-19,-2.89343930939429
38.0056074029126,-16,-2.77884765357669
38.0156028519417,-38,-2.6785799547363
38.0255983009709,-162,-2.6499320407819
38.03559375,-161,-2.5496643419415
38.0455891990291,-188,-2.5066924710099
38.0555846480582,-180,-2.44939664310111
38.0655800970874,-151,-2.27750915937471
38.0755755461165,-151,-2.13426958960272
38.0855709951456,-130,-1.91941023494473
38.0955664441748,-93,-1.69022692330953
38.1055618932039,-23,-1.43239569771994
38.115557342233,-19,-1.23186030003915
38.1255527912621,-23,-1.03132490235836
38.1355482402913,-33,-0.845113461654767
38.1455436893204,-30,-0.673225977928374
38.1555391383495,-7,-0.529986408156379
38.1655345873786,18,-0.358098924429986
38.1755300364078,42,-0.186211440703593
38.1855254854369,57,-0.0286479139543989
38.195520934466,62,0.100267698840396
38.2055163834951,71,0.214859354657992
38.2155118325243,78,0.286479139543989
38.2255072815534,62,0.315127053498388
38.2355027305825,23,0.300803096521188
38.2454981796116,17,0.272155182566789
38.2554936286408,45,0.214859354657992
38.2654890776699,77,0.157563526749194
38.275484526699,102,0.0572958279087978
38.2854799757282,101,-0.0572958279087978
38.2954754247573,85,-0.200535397680792
38.3054708737864,63,-0.343774967452787
38.3154663228155,0,-0.487014537224781
38.3254617718447,-77,-0.587282236065177
38.3354572208738,-104,-0.630254106996776
38.3454526699029,-40,-0.615930150019576
38.355448118932,68,-0.572958279087978
38.3654435679612,163,-0.487014537224781
38.3754390169903,215,-0.401070795361584
38.3854344660194,254,-0.343774967452787
38.3954299150485,285,-0.272155182566789
38.4054253640777,290,-0.200535397680792
38.4154208131068,243,-0.128915612794795
38.4254162621359,145,-0.0572958279087978
38.435411711165,30,0.0286479139543989
38.4454071601942,-63,0.200535397680792
38.4554026092233,-156,0.458366623270382
38.4653980582524,-275,0.730521805837172
38.4753935072815,-336,1.00267698840396
38.4853889563107,-385,1.33212799887955
38.4953844053398,-427,1.70455088028673
38.5053798543689,-428,2.04832584773952
38.515375303398,-370,2.30615707332911
38.5253707524272,-280,2.4923685140327
38.5353662014563,-199,2.6212841268275
38.5453616504854,-156,2.7072278686907
38.5553570995146,-149,2.76452369659949
38.5653525485437,-181,2.83614348148549
38.5753479975728,-199,2.93641118032589
38.5853434466019,-181,3.05100283614348
38.5953388956311,-138,3.16559449196108
38.6053343446602,-96,3.25153823382427
38.6153297936893,-97,3.26586219080147
38.6253252427184,-128,3.20856636289268
38.6353206917476,-154,3.12262262102948
38.6453161407767,-161,3.02235492218908
38.6553115898058,-132,2.89343930939429
38.6653070388349,-70,2.77884765357669
38.6753024878641,-25,2.6499320407819
38.6852979368932,-12,2.5066924710099
38.6952933859223,-16,2.36345290123791
38.7052888349515,-27,2.23453728844311
38.7152842839806,-40,2.09129771867112
38.7252797330097,-54,1.97670606285352
38.7352751820388,-58,1.89076232099033
38.745270631068,-49,1.80481857912713
38.7552660800971,-38,1.76184670819553
38.7652615291262,-33,1.73319879424113
38.7752569781553,-23,1.70455088028673
38.7852524271845,1,1.66157900935514
38.7952478762136,20,1.61860713842354
38.8052433252427,18,1.54698735353754
38.8152387742718,19,1.46104361167434
38.825234223301,29,1.34645195585675
38.8352296723301,27,1.26050821399355
38.8452251213592,10,1.17456447213035
38.8552205703883,0,1.13159260119876
38.8652160194175,0,1.11726864422156
38.8752114684466,17,1.13159260119876
38.8852069174757,43,1.16024051515316
38.8952023665049,65,1.23186030003915
38.905197815534,58,1.30348008492515
38.9151932645631,40,1.37509986981115
38.9251887135922,29,1.43239569771994
38.9351841626214,22,1.50401548260594
38.9451796116505,-20,1.56131131051474
38.9551750606796,-50,1.60428318144634
38.9651705097087,-64,1.61860713842354
38.9751659587379,-98,1.58995922446914
38.985161407767,-134,1.54698735353754
38.9951568567961,-162,1.44671965469714
